CountryCode,SeriesCode,DESCRIPTION
DZA,NY.GDP.PCAP.PP.KD,Estimates are based on regression.
DZA,NY.GNP.MKTP.PP.CD,Estimates are based on regression.
DZA,NY.GNP.PCAP.PP.CD,Estimates are based on regression.
DZA,PA.NUS.PPP,Estimates are based on regression.
DZA,PA.NUS.PPPC.RF,Estimates are based on regression.
DZA,PA.NUS.PRVT.PP,Estimates are based on regression.
DZA,SM.POP.NETM,Data sources : United Nations World Population Prospects
DZA,SM.POP.TOTL,Estimates are derived from data on foreign population. Foreign population is people who are citizens of a country other the country in which they reside. Number of refugees reported by the UN Refugee Agency (UNHCR) are added to the migrant stock estimates. 
DZA,SP.DYN.AMRT.FE,Data sources : United Nations World Population Prospects
DZA,SP.DYN.AMRT.MA,Data sources : United Nations World Population Prospects
DZA,SP.DYN.CBRT.IN,Data sources : United Nations World Population Prospects
DZA,SP.DYN.CDRT.IN,Data sources : United Nations World Population Prospects
DZA,SP.DYN.LE00.FE.IN,Data sources : United Nations World Population Prospects
DZA,SP.DYN.LE00.IN,Derived using male and female life expectancy
DZA,SP.DYN.LE00.MA.IN,Data sources : United Nations World Population Prospects
DZA,SP.DYN.TFRT.IN,Data sources : United Nations World Population Prospects
DZA,SP.POP.GROW,United Nations World Population Prospects
DZA,SP.POP.TOTL,United Nations World Population Prospects
ECU,DT.DOD.DECT.CD,Data on long-term public and publicly guaranteed debt and private nonguaranteed debt for 2010 and short-term debt from 2007 are based on reports provided by the country. 
ECU,PA.NUS.FCRF,Data are reported in sucres.
ECU,SM.POP.NETM,Data sources : United Nations World Population Prospects
ECU,SM.POP.TOTL,Estimates are derived from data on foreign-born population. Number of refugees reported by the UN Refugee Agency (UNHCR) are added to the migrant stock estimates.
ECU,SP.DYN.AMRT.FE,Data sources : United Nations World Population Prospects
ECU,SP.DYN.AMRT.MA,Data sources : United Nations World Population Prospects
ECU,SP.DYN.CBRT.IN,Data sources : United Nations World Population Prospects
ECU,SP.DYN.CDRT.IN,Data sources : United Nations World Population Prospects
ECU,SP.DYN.LE00.FE.IN,Data sources : United Nations World Population Prospects
ECU,SP.DYN.LE00.IN,Derived using male and female life expectancy
ECU,SP.DYN.LE00.MA.IN,Data sources : United Nations World Population Prospects
ECU,SP.DYN.TFRT.IN,Data sources : United Nations World Population Prospects
ECU,SP.POP.GROW,United Nations World Population Prospects
ECU,SP.POP.TOTL,United Nations World Population Prospects
EGY,DT.DOD.DECT.CD,Data on long-term public and publicly guaranteed debt and private nonguaranteed debt for 2010 are based on reports provided by the country. Short-term debt is based on Central Bank data from 2001.
EGY,SM.POP.NETM,Data sources : United Nations World Population Prospects
EGY,SM.POP.TOTL,Estimates are derived from data on foreign-born population. Number of refugees reported by the UN Refugee Agency (UNHCR) are added to the migrant stock estimates. 
EGY,SP.DYN.AMRT.FE,Data sources : United Nations World Population Prospects
EGY,SP.DYN.AMRT.MA,Data sources : United Nations World Population Prospects
EGY,SP.DYN.CBRT.IN,Data sources : United Nations World Population Prospects
EGY,SP.DYN.CDRT.IN,Data sources : United Nations World Population Prospects
EGY,SP.DYN.LE00.FE.IN,Data sources : United Nations World Population Prospects
EGY,SP.DYN.LE00.IN,Derived using male and female life expectancy
EGY,SP.DYN.LE00.MA.IN,Data sources : United Nations World Population Prospects
EGY,SP.DYN.TFRT.IN,Data sources : United Nations World Population Prospects
EGY,SP.POP.GROW,United Nations World Population Prospects
EGY,SP.POP.TOTL,United Nations World Population Prospects
ERI,DT.DOD.DECT.CD,Data on long-term public and publicly guaranteed debt for 2010 are World Bank staff estimates. Data on long-term private nonguaranteed debt and short-term debt are not available.
ERI,NE.CON.PRVT.PP.CD,Estimates are based on regression.
ERI,NE.CON.PRVT.PP.KD,Estimates are based on regression.
ERI,NY.GDP.MKTP.PP.CD,Estimates are based on regression.
ERI,NY.GDP.MKTP.PP.KD,Estimates are based on regression.
ERI,NY.GDP.PCAP.PP.CD,Estimates are based on regression.
ERI,NY.GDP.PCAP.PP.KD,Estimates are based on regression.
ERI,NY.GNP.MKTP.PP.CD,Estimates are based on regression.
ERI,NY.GNP.PCAP.PP.CD,Estimates are based on regression.
ERI,PA.NUS.PPP,Estimates are based on regression.
ERI,PA.NUS.PPPC.RF,Estimates are based on regression.
ERI,PA.NUS.PRVT.PP,Estimates are based on regression.
ERI,SH.XPD.EXTR.ZS,Some estimates should be viewed with caution as these are derived from scarce data.
ERI,SH.XPD.OOPC.TO.ZS,Some estimates should be viewed with caution as these are derived from scarce data.
ERI,SH.XPD.OOPC.ZS,Some estimates should be viewed with caution as these are derived from scarce data.
ERI,SH.XPD.PCAP,Some estimates should be viewed with caution as these are derived from scarce data.
ERI,SH.XPD.PCAP,Some estimates should be viewed with caution as these are derived from scarce data.
ERI,SH.XPD.PCAP.PP.KD,Some estimates should be viewed with caution as these are derived from scarce data.
ERI,SH.XPD.PRIV.ZS,Some estimates should be viewed with caution as these are derived from scarce data.
ERI,SH.XPD.PRIV.ZS,Some estimates should be viewed with caution as these are derived from scarce data.
ERI,SH.XPD.PUBL,Some estimates should be viewed with caution as these are derived from scarce data.
ERI,SH.XPD.PUBL.GX.ZS,Some estimates should be viewed with caution as these are derived from scarce data.
ERI,SH.XPD.PUBL.ZS,Some estimates should be viewed with caution as these are derived from scarce data.
ERI,SH.XPD.PUBL.ZS,Some estimates should be viewed with caution as these are derived from scarce data.
ERI,SH.XPD.TOTL.ZS,Some estimates should be viewed with caution as these are derived from scarce data.
ERI,SH.XPD.TOTL.ZS,Some estimates should be viewed with caution as these are derived from scarce data.
ERI,SM.POP.NETM,Data sources : United Nations World Population Prospects
ERI,SM.POP.TOTL,Estimates are imputed using model estimates. 
ERI,SP.DYN.AMRT.FE,Data sources : United Nations World Population Prospects
ERI,SP.DYN.AMRT.MA,Data sources : United Nations World Population Prospects
ERI,SP.DYN.CBRT.IN,Data sources : United Nations World Population Prospects
ERI,SP.DYN.CDRT.IN,Data sources : United Nations World Population Prospects
ERI,SP.DYN.LE00.FE.IN,Data sources : United Nations World Population Prospects
ERI,SP.DYN.LE00.IN,Derived using male and female life expectancy
ERI,SP.DYN.LE00.MA.IN,Data sources : United Nations World Population Prospects
ERI,SP.DYN.TFRT.IN,Data sources : United Nations World Population Prospects
ERI,SP.POP.GROW,United Nations World Population Prospects
ERI,SP.POP.TOTL,United Nations World Population Prospects
ESP,SM.POP.NETM,Data sources : United Nations World Population Prospects
ESP,SM.POP.TOTL,Estimates are derived from data on foreign-born population. 
ESP,SP.DYN.AMRT.FE,"Data sources : Human Mortality Database by University of California, Berkeley, and Max Planck Institute for Demographic Research. "
ESP,SP.DYN.AMRT.MA,"Data sources : Human Mortality Database by University of California, Berkeley, and Max Planck Institute for Demographic Research. "
ESP,SP.DYN.CBRT.IN,Data sources : Eurostat
ESP,SP.DYN.CDRT.IN,Data sources : Eurostat
ESP,SP.DYN.LE00.FE.IN,"Data sources : Eurostat, Instituto Nacional de Estadistica"
ESP,SP.DYN.LE00.IN,Derived using male and female life expectancy
ESP,SP.DYN.LE00.MA.IN,"Data sources : Eurostat, Instituto Nacional de Estadistica"
ESP,SP.DYN.TFRT.IN,Data sources : Eurostat
ESP,SP.POP.GROW,"Eurostat, Council of Europe"
ESP,SP.POP.TOTL,"Eurostat, Council of Europe"
EST,SM.POP.NETM,Data sources : United Nations World Population Prospects
EST,SM.POP.TOTL,Estimates are derived from data on foreign-born population. 
EST,SP.DYN.AMRT.FE,"Data sources : Human Mortality Database by University of California, Berkeley, and Max Planck Institute for Demographic Research. "
EST,SP.DYN.AMRT.MA,"Data sources : Human Mortality Database by University of California, Berkeley, and Max Planck Institute for Demographic Research. "
EST,SP.DYN.CBRT.IN,Data sources : Eurostat
EST,SP.DYN.CDRT.IN,Data sources : Eurostat
EST,SP.DYN.LE00.FE.IN,"Data sources : Eurostat, United Nations World Population Prospects"
EST,SP.DYN.LE00.IN,Derived using male and female life expectancy
EST,SP.DYN.LE00.MA.IN,"Data sources : Eurostat, United Nations World Population Prospects"
EST,SP.DYN.TFRT.IN,"Data sources : Eurostat, Statistical Office of Estonia"
EST,SP.POP.GROW,"Eurostat, Statistical Office of Estonia"
EST,SP.POP.TOTL,"Eurostat, Statistical Office of Estonia"
ETH,DT.DOD.DECT.CD,"Data on long-term public and publicly guaranteed debt for 2010 are based on reports provided by the country. Data on long-term private nonguaranteed debt are not available. Short-term debt data are World Bank staff estimates, based on the BIS data on international bank lending. Ethiopia was granted debt relief effective in 2006 under MDRI. "
ETH,SM.POP.NETM,Data sources : United Nations World Population Prospects
ETH,SM.POP.TOTL,Estimates are derived from data on foreign-born population. Number of refugees reported by the UN Refugee Agency (UNHCR) are added to the migrant stock estimates. 
ETH,SP.DYN.AMRT.FE,Data sources : United Nations World Population Prospects
ETH,SP.DYN.AMRT.MA,Data sources : United Nations World Population Prospects
ETH,SP.DYN.CBRT.IN,Data sources : United Nations World Population Prospects
ETH,SP.DYN.CDRT.IN,Data sources : United Nations World Population Prospects
ETH,SP.DYN.LE00.FE.IN,Data sources : United Nations World Population Prospects
ETH,SP.DYN.LE00.IN,Derived using male and female life expectancy
ETH,SP.DYN.LE00.MA.IN,Data sources : United Nations World Population Prospects
ETH,SP.DYN.TFRT.IN,Data sources : United Nations World Population Prospects
ETH,SP.POP.GROW,United Nations World Population Prospects
ETH,SP.POP.TOTL,United Nations World Population Prospects
FIN,SM.POP.NETM,Data sources : United Nations World Population Prospects
FIN,SM.POP.TOTL,Estimates are derived from data on foreign-born population. Including Åland Islands.
FIN,SP.DYN.AMRT.FE,"Data sources : Human Mortality Database by University of California, Berkeley, and Max Planck Institute for Demographic Research. "
FIN,SP.DYN.AMRT.MA,"Data sources : Human Mortality Database by University of California, Berkeley, and Max Planck Institute for Demographic Research. "
FIN,SP.DYN.CBRT.IN,Data sources : Eurostat
FIN,SP.DYN.CDRT.IN,Data sources : Eurostat
FIN,SP.DYN.LE00.FE.IN,"Data sources : Eurostat, Statistics Finland"
FIN,SP.DYN.LE00.IN,Derived using male and female life expectancy
FIN,SP.DYN.LE00.MA.IN,"Data sources : Eurostat, Statistics Finland"
FIN,SP.DYN.TFRT.IN,"Data sources : Eurostat, Statistics Finland"
FIN,SP.POP.GROW,"Eurostat, Statistics Finland, Council of Europe, United Nations Population and Vital Statistics Report"
FIN,SP.POP.TOTL,"Eurostat, Statistics Finland, Council of Europe, United Nations Population and Vital Statistics Report"
FJI,DT.DOD.DECT.CD,"Data on long-term public and publicly guaranteed debt for 2010 are based on reports provided by the country. Data on long-term private nonguaranteed debt are reported by the country for the second time. Short-term debt data are World Bank staff estimates, based on the BIS data on international bank lending."
FJI,SM.POP.NETM,Data sources : United Nations World Population Prospects
FJI,SM.POP.TOTL,Estimates are derived from data on foreign-born population. 
FJI,SP.DYN.AMRT.FE,Data sources : United Nations World Population Prospects
FJI,SP.DYN.AMRT.MA,Data sources : United Nations World Population Prospects
FJI,SP.DYN.CBRT.IN,Data sources : United Nations World Population Prospects
FJI,SP.DYN.CDRT.IN,Data sources : United Nations World Population Prospects
FJI,SP.DYN.LE00.FE.IN,Data sources : United Nations World Population Prospects
FJI,SP.DYN.LE00.IN,Derived using male and female life expectancy
FJI,SP.DYN.LE00.MA.IN,Data sources : United Nations World Population Prospects
FJI,SP.DYN.TFRT.IN,Data sources : United Nations World Population Prospects
FJI,SP.POP.GROW,United Nations World Population Prospects
FJI,SP.POP.TOTL,United Nations World Population Prospects
FRA,SM.POP.NETM,"Data sources and note : United Nations World Population Prospects. Including the French overseas departments of French Guiana, Guadeloupe, Martinique, Réunion."
FRA,SM.POP.TOTL,Estimates are derived from data on foreign-born population. 
FRA,SP.DYN.AMRT.FE,"Data sources : Human Mortality Database by University of California, Berkeley, and Max Planck Institute for Demographic Research. "
FRA,SP.DYN.AMRT.MA,"Data sources : Human Mortality Database by University of California, Berkeley, and Max Planck Institute for Demographic Research. "
FRA,SP.DYN.CBRT.IN,"Data sources and note : Eurostat, United Nations World Population Prospects. Including the French overseas departments of French Guiana, Guadeloupe, Martinique, Réunion."
FRA,SP.DYN.CDRT.IN,"Data sources and note : Eurostat, United Nations World Population Prospects. Including the French overseas departments of French Guiana, Guadeloupe, Martinique, Réunion."
FRA,SP.DYN.LE00.FE.IN,"Data sources and note : Eurostat, United Nations World Population Prospects. Including the French overseas departments of French Guiana, Guadeloupe, Martinique, Réunion."
FRA,SP.DYN.LE00.IN,Derived using male and female life expectancy
FRA,SP.DYN.LE00.MA.IN,"Data sources and note : Eurostat, United Nations World Population Prospects. Including the French overseas departments of French Guiana, Guadeloupe, Martinique, Réunion."
FRA,SP.DYN.TFRT.IN,"Data sources and note : Eurostat, United Nations World Population Prospects. Including the French overseas departments of French Guiana, Guadeloupe, Martinique, Réunion."
FRA,SP.DYN.TO65.FE.ZS,"Excludes the French overseas departments of French Guiana, Guadeloupe, Martinique, and Reunion."
FRA,SP.DYN.TO65.MA.ZS,"Excludes the French overseas departments of French Guiana, Guadeloupe, Martinique, and Reunion."
FRA,SP.POP.0014.TO.ZS,"Including the four French overseas departments (French Guyana, Guadeloupe, Martinique and Réunion)"
